1.000000000000000000e+00	3.421357506211411548e-01	3.988508581441156386e-01	2.906515386262568112e-01	5.633933527991346057e-01	3.614401593826982451e-01	4.611259689289685104e-01	3.405286866409545365e-01	5.639464012277629612e-01	5.315903756946275260e-01	4.062261988298142001e-01	2.893109660866117205e-01	4.037008118658079181e-01	3.263439924952291071e-01	4.652993545788380869e-01	2.837254307567025902e-01	4.977166766109120122e-01	3.104809929713580607e-01	5.046590308329803598e-01	3.484247346847964555e-01	4.229709120348017493e-01	1.480439044158056994e-01	4.405406400969963387e-01	4.592578248652010031e-01	2.746686333248190559e-01	5.501804905991584116e-01	3.898009588892769606e-01	4.352155280097489420e-01	5.086270070712971547e-01	3.523156478424856464e-01	4.158377531682839745e-01	5.066471425908667392e-01	3.173382043143191944e-01	4.872567226311539934e-01	5.306949526873905310e-01	2.319707663991769642e-01	1.989863305616498546e-01	3.821031938393129601e-01	2.077426061613947272e-01	4.720096462197738152e-01	4.282361684995990014e-01	3.222439425902000609e-01	3.848039591817784544e-01	2.864455573231564078e-01	3.634294102201836019e-01	4.426319159342679277e-01	2.001575138999994730e-01	4.587764821857435726e-01	4.716553783063544558e-01	4.684287392459936528e-01	2.488637208944632917e-01	4.161499992631172984e-01
3.421357506211411548e-01	1.000000000000000000e+00	4.600769322740711487e-01	4.473838809365715541e-01	5.948912496763296698e-01	5.518966892438745830e-01	5.338422202421849727e-01	4.143729221625034320e-01	4.803266834473884361e-01	6.283322552752907963e-01	5.303165653568038262e-01	3.183612556094521095e-01	4.777963674305297781e-01	5.952161726362489302e-01	5.703282292693485633e-01	9.516709080056007242e-02	3.347213492323994344e-01	4.709443854030476717e-01	3.602656729149702475e-01	5.293002564721158709e-01	5.907856689700299313e-01	1.641107770403714139e-01	4.451789027684053268e-01	5.704976772753598269e-01	6.217453330597088046e-01	2.648116288909375671e-01	4.661435779132498958e-01	4.318978144648663586e-01	3.227960696686687503e-01	6.677748869671886744e-01	4.699011402216691224e-01	5.135552639686027376e-01	5.246944758063321057e-01	4.231533944778127498e-01	5.644237531126888863e-01	8.207383497435276343e-02	2.563700571953900220e-01	5.656537851772343029e-01	2.847312719102105261e-01	5.445207657615022123e-01	4.384677019008648702e-01	5.089532050588649881e-01	4.964360457663788417e-01	3.696610387613089577e-01	4.590305391452951245e-01	6.106392725882976436e-01	2.889706536427335756e-02	6.029466309158854065e-01	5.170417105614343312e-01	4.328662795580908162e-01	3.809822165746103995e-01	5.887022116331739330e-01
3.988508581441156386e-01	4.600769322740711487e-01	1.000000000000000000e+00	4.191134286698969813e-01	5.905972725286257052e-01	4.509580036874126785e-01	7.334799141828574065e-01	3.274060593638825067e-01	7.010186442542434282e-01	6.959577031539486702e-01	5.779212766748677010e-01	2.759141582498660927e-01	8.005410347559136497e-01	5.681889190565991843e-01	7.109503093671384333e-01	2.023663528197987005e-01	4.622799206341003941e-01	5.469977840106273748e-01	5.903073448416883418e-01	6.806520662461809090e-01	7.958051844577485046e-01	1.348666624356464339e-01	5.969605895188464517e-01	7.441609480744023619e-01	4.987847207246265957e-01	3.697066255535527146e-01	5.503998902336146859e-01	4.459555507220088755e-01	3.914032238621737436e-01	5.620660077545271971e-01	4.946650360107353039e-01	6.626142973170209283e-01	5.080206406956404575e-01	6.924820189886294886e-01	5.311762684312313354e-01	1.743612918952019697e-01	2.059330730121256836e-01	5.043830981608539155e-01	2.527073046347745877e-01	6.902469586329994522e-01	5.295943684584898392e-01	4.178676326862580392e-01	6.028059335021243026e-01	3.682241247777193749e-01	3.950935341845547288e-01	6.001638146135914731e-01	8.232057807003015371e-02	5.982202748807657899e-01	4.984678745947820899e-01	4.191983153775845627e-01	2.784481413419251927e-01	6.646806921404486701e-01
2.906515386262568112e-01	4.473838809365715541e-01	4.191134286698969813e-01	1.000000000000000000e+00	4.904309542609391337e-01	5.204148111748203576e-01	4.042951701542437104e-01	2.859347568569906572e-01	3.872762918531871268e-01	5.200509669357549214e-01	4.403124866754979938e-01	2.820718362811885926e-01	4.503379215559112358e-01	4.825771341132589765e-01	5.268323967926756835e-01	8.853931749915390503e-02	3.774679041083421893e-01	4.068533672890897179e-01	3.502363925597608563e-01	3.884060104612880870e-01	5.499612366387919282e-01	2.658190573339451190e-01	4.250021419426882052e-01	4.039721357255098289e-01	4.019513757347910610e-01	2.012809373873453156e-01	3.699902672169687601e-01	4.305736993772947829e-01	2.735559446259331340e-01	4.036785631482942560e-01	4.160378321483263475e-01	4.484429283731037330e-01	3.392242045222637059e-01	3.305134156755306640e-01	3.934008372073410920e-01	7.194815698590782682e-02	2.122896848137482417e-01	4.117356833648168069e-01	5.494120156202773053e-01	4.377124379917039509e-01	3.428185321232395943e-01	5.843168131954303846e-01	3.232751943950304963e-01	3.530563149541820489e-01	4.472529831332582306e-01	4.605859935850186715e-01	2.282405992974333858e-02	4.439345127756613718e-01	4.530456744502869282e-01	3.105660421125213122e-01	3.064975415554410665e-01	4.311281458584526050e-01
5.633933527991346057e-01	5.948912496763296698e-01	5.905972725286257052e-01	4.904309542609391337e-01	1.000000000000000000e+00	5.988943099954573412e-01	7.143752274506034450e-01	4.896964265438237263e-01	6.886797824699011361e-01	8.001435878122566958e-01	5.715626279251141417e-01	4.091063538542926148e-01	5.905007605978441765e-01	5.654092013305573872e-01	6.929139730282480869e-01	1.553117957228855317e-01	4.923337493678667798e-01	5.180120292032304175e-01	5.240470369231848835e-01	5.325214506608433318e-01	6.995437815706432305e-01	2.654053336527446572e-01	5.539414304366375719e-01	6.553466288609092194e-01	5.580118574477581639e-01	3.681592091056341554e-01	4.804284720213992110e-01	5.641860167120995584e-01	4.952273977833773211e-01	6.163566991822279073e-01	5.408121296488236363e-01	6.648870402060584883e-01	4.887590037585031744e-01	5.378443521509045366e-01	6.877271552789179232e-01	1.266436250980965128e-01	3.108472584148949114e-01	5.699667805139656540e-01	3.227762329490054816e-01	7.541895037293999682e-01	4.510956493548806123e-01	5.449488578313000930e-01	4.823352444728229438e-01	3.948647581694901820e-01	5.234185552624806004e-01	6.321425621592022814e-01	6.194872003128487625e-02	8.879642181318762040e-01	6.919881811709266417e-01	4.894214728492705668e-01	4.359558466471785132e-01	6.406347195317617649e-01
3.614401593826982451e-01	5.518966892438745830e-01	4.509580036874126785e-01	5.204148111748203576e-01	5.988943099954573412e-01	1.000000000000000000e+00	4.700271174813933639e-01	3.780014466507114479e-01	4.922501956916081056e-01	5.685616787568160690e-01	4.917953726673477410e-01	3.659635205834114169e-01	4.429809779020772442e-01	5.559687510291129175e-01	5.877079075735834879e-01	9.205512990013614560e-02	4.113661383634722446e-01	4.385648421261914565e-01	3.518231054400187130e-01	4.498516820508672853e-01	5.711711044977739737e-01	3.104364522680895244e-01	4.729877344581297494e-01	4.877620230658625822e-01	5.096186645801318305e-01	2.633579388968582125e-01	3.671848396248554303e-01	5.260831437546859002e-01	3.719781309095425148e-01	5.368840036781158398e-01	4.004620505738152869e-01	4.455639665573244979e-01	3.379455026926880268e-01	3.557073693418066340e-01	5.200010037547128094e-01	7.195626500811889981e-02	3.006161958727682770e-01	4.377460749884413138e-01	4.066173947809555989e-01	6.074168279946607907e-01	3.464451269422530455e-01	5.504516766590802357e-01	3.446987422056451700e-01	3.191765760622493620e-01	4.527059798482733211e-01	5.725928887666510425e-01	2.524688173409355557e-02	5.874766633045538367e-01	4.664895821843159651e-01	3.451096134818193439e-01	5.067004073032662648e-01	5.784570302356366600e-01
4.611259689289685104e-01	5.338422202421849727e-01	7.334799141828574065e-01	4.042951701542437104e-01	7.143752274506034450e-01	4.700271174813933639e-01	1.000000000000000000e+00	4.336956781234556080e-01	7.050086354134782463e-01	6.751952622309241869e-01	5.724428302602088126e-01	3.235745127614138572e-01	6.852865469672591026e-01	5.673062874931935617e-01	6.828776343802523963e-01	1.753132047274751082e-01	4.864553604604072157e-01	5.552443875163982634e-01	5.756910327066102617e-01	6.313947190128157416e-01	7.423956006866281321e-01	1.727568357301400570e-01	5.675285243744535579e-01	6.805864540054805678e-01	5.260275514113402773e-01	3.517951900913656726e-01	5.002066016443817986e-01	4.927905890736594685e-01	4.240583399164414291e-01	5.879386547364110482e-01	5.273836104224313148e-01	6.497059607696354933e-01	5.607192571496055766e-01	6.181287782236704054e-01	5.552064916472895240e-01	1.430763391082417735e-01	2.338299464149743989e-01	5.788148236319284878e-01	2.500595769644746169e-01	7.094086734295106389e-01	4.310397744237708939e-01	4.387591090789991211e-01	5.737900812645921889e-01	3.707464203328245111e-01	4.290956992789674018e-01	5.807952499409947400e-01	7.016291060867779761e-02	7.049440964818434185e-01	6.590745605157478648e-01	4.729460017559479201e-01	3.248955844142752958e-01	6.281253466004722563e-01
3.405286866409545365e-01	4.143729221625034320e-01	3.274060593638825067e-01	2.859347568569906572e-01	4.896964265438237263e-01	3.780014466507114479e-01	4.336956781234556080e-01	1.000000000000000000e+00	4.269453401246627866e-01	4.384761208222921480e-01	3.209658070627874893e-01	2.565400792655014306e-01	3.897053715086420955e-01	3.510717378650570208e-01	4.072983800518000241e-01	1.050221482340294166e-01	2.755733787470805440e-01	3.506926486793089937e-01	2.903537822668305624e-01	3.618087099740243118e-01	4.321484805052548395e-01	1.328483691553384305e-01	3.640912877213982046e-01	4.491740908517216635e-01	3.836623266966207035e-01	2.481642041774749230e-01	2.635883371043553081e-01	3.098918024655419323e-01	3.456853433699881850e-01	4.468231157638031248e-01	3.255686760616987585e-01	3.782096673663523645e-01	3.855971724456453975e-01	3.522161312081688034e-01	5.037616166790372940e-01	7.862272133124478812e-02	3.179845074929171789e-01	4.056557695618193682e-01	1.830044912352542241e-01	4.368895530296360019e-01	2.913627488993111303e-01	2.914848544102292549e-01	3.138066777089247306e-01	2.230056682939316193e-01	3.131138596943942587e-01	4.407906995095112190e-01	3.027607902918979035e-02	5.027703321703876904e-01	4.714901733473196299e-01	4.123894470068714124e-01	3.368910563239901346e-01	4.081756959558238695e-01
5.639464012277629612e-01	4.803266834473884361e-01	7.010186442542434282e-01	3.872762918531871268e-01	6.886797824699011361e-01	4.922501956916081056e-01	7.050086354134782463e-01	4.269453401246627866e-01	1.000000000000000000e+00	7.036728351177847784e-01	6.498402668085316858e-01	3.556184456315055198e-01	6.668109461177424979e-01	5.233197964828054660e-01	6.859180045965935779e-01	2.500750537259615602e-01	4.905887051921095643e-01	4.676234023425446806e-01	5.969724114987318142e-01	6.290419434039242752e-01	6.931174439917489050e-01	1.576076918413322758e-01	5.792501151404277904e-01	7.518417324994176587e-01	4.463266812728466926e-01	5.128210574300396951e-01	5.039445326899496536e-01	5.053555170898095250e-01	5.462440908322225841e-01	5.464667512379032255e-01	5.410182236665074251e-01	6.690341961150516603e-01	5.079580067027325008e-01	7.412853560950000142e-01	6.260108222027329639e-01	2.190551535440763975e-01	2.605468957697875121e-01	5.048175886371624177e-01	2.409814504324230555e-01	8.295562138508963956e-01	6.084449310778361486e-01	4.138438747183382227e-01	5.919196953327580113e-01	3.846500899879554680e-01	4.309346016247613265e-01	6.170853294217883978e-01	1.213907235698002823e-01	6.676884786413170847e-01	6.007189485934876227e-01	5.207427105878652540e-01	3.383172097266038958e-01	6.951255173301803536e-01
5.315903756946275260e-01	6.283322552752907963e-01	6.959577031539486702e-01	5.200509669357549214e-01	8.001435878122566958e-01	5.685616787568160690e-01	6.751952622309241869e-01	4.384761208222921480e-01	7.036728351177847784e-01	1.000000000000000000e+00	6.374555127302066193e-01	3.587076210651002350e-01	6.469123174507849239e-01	6.027558057603316088e-01	7.812522967150179465e-01	1.986430793013107821e-01	5.278320942055023668e-01	5.151326051239095705e-01	5.686932476820025784e-01	6.000749932470830217e-01	7.306514358844848900e-01	2.136082146860493469e-01	5.910546234665946530e-01	7.332038793686334044e-01	5.510171233589674644e-01	4.086873707810224077e-01	5.872954467837120385e-01	5.734023572003182911e-01	4.296741232269790101e-01	6.795982599147089021e-01	5.691318885496549074e-01	7.167192197329788073e-01	5.332576025260322705e-01	6.401803342814775810e-01	6.975857065159081216e-01	1.683041191160272454e-01	2.819369968434883855e-01	6.220171481537380975e-01	3.388942831732777994e-01	7.370517324626780775e-01	5.780111338278571820e-01	5.456904757977353304e-01	6.299797785162641883e-01	4.124564856978316096e-01	5.564506220978587825e-01	6.876215889370067558e-01	7.839759616015158639e-02	7.473245659889494741e-01	6.289976376217492060e-01	5.473852513338471892e-01	3.734524025549510462e-01	6.804306204867226482e-01
